pageId,pageSlug,nodeId,nodeName,property,currentValue,suggestedToken,group,status,reason
2452:6039,component-avatar,2452:8072,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8074,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8074,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8074,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8074,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8076,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8076,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8076,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8076,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8078,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8078,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8078,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8078,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8088,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8088,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8088,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8088,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8090,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8090,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8090,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8090,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,I2452:8094;2411:28150,Badge/Push,paddingTop,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,I2452:8094;2411:28150,Badge/Push,paddingRight,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,I2452:8094;2411:28150,Badge/Push,paddingBottom,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,I2452:8094;2411:28150,Badge/Push,paddingLeft,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,2411:28141,Avatar Button,paddingTop,20,AppSpacing.s20,component-avatar,READY,4-side equal 20px (no semantic inset match)
2452:6039,component-avatar,2411:28141,Avatar Button,paddingRight,20,AppSpacing.s20,component-avatar,READY,4-side equal 20px (no semantic inset match)
2452:6039,component-avatar,2411:28141,Avatar Button,paddingBottom,20,AppSpacing.s20,component-avatar,READY,4-side equal 20px (no semantic inset match)
2452:6039,component-avatar,2411:28141,Avatar Button,paddingLeft,20,AppSpacing.s20,component-avatar,READY,4-side equal 20px (no semantic inset match)
2452:6039,component-avatar,2411:28150,Badge/Push,paddingTop,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,2411:28150,Badge/Push,paddingRight,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,2411:28150,Badge/Push,paddingBottom,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,2411:28150,Badge/Push,paddingLeft,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,2452:8095,Component,paddingTop,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8095,Component,paddingRight,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8095,Component,paddingBottom,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8095,Component,paddingLeft,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8101,Case,paddingTop,24,AppSpacingSemantic.insetXl,component-avatar,READY,inset (4-side equal 24px)
2452:6039,component-avatar,2452:8101,Case,paddingRight,24,AppSpacingSemantic.insetXl,component-avatar,READY,inset (4-side equal 24px)
2452:6039,component-avatar,2452:8101,Case,paddingBottom,24,AppSpacingSemantic.insetXl,component-avatar,READY,inset (4-side equal 24px)
2452:6039,component-avatar,2452:8101,Case,paddingLeft,24,AppSpacingSemantic.insetXl,component-avatar,READY,inset (4-side equal 24px)
2452:6039,component-avatar,2452:8105,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8105,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8105,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8105,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8107,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8107,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8107,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8107,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8115,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8115,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8115,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8115,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8117,Variant,paddingTop,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8117,Variant,paddingRight,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8117,Variant,paddingBottom,2,AppSpacingSemantic.insetSquishXsVertical,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2452:8117,Variant,paddingLeft,6,AppSpacingSemantic.insetSquishXsHorizontal,component-avatar,READY,inset-squish Xs (V2/H6)
2452:6039,component-avatar,2411:28178,Avatar Group,paddingTop,20,AppSpacing.s20,component-avatar,READY,4-side equal 20px (no semantic inset match)
2452:6039,component-avatar,2411:28178,Avatar Group,paddingRight,20,AppSpacing.s20,component-avatar,READY,4-side equal 20px (no semantic inset match)
2452:6039,component-avatar,2411:28178,Avatar Group,paddingBottom,20,AppSpacing.s20,component-avatar,READY,4-side equal 20px (no semantic inset match)
2452:6039,component-avatar,2411:28178,Avatar Group,paddingLeft,20,AppSpacing.s20,component-avatar,READY,4-side equal 20px (no semantic inset match)
2452:6039,component-avatar,2452:8695,Avatar,paddingTop,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8695,Avatar,paddingRight,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8695,Avatar,paddingBottom,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8695,Avatar,paddingLeft,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8701,Section,paddingTop,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8701,Section,paddingRight,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8701,Section,paddingBottom,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8701,Section,paddingLeft,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8717,Button/Outlined/Secondary,paddingTop,7,AppSpacingSemantic.insetSquishSmVertical,component-avatar,READY,inset-squish Sm (V7/H14)
2452:6039,component-avatar,2452:8717,Button/Outlined/Secondary,paddingRight,14,AppSpacingSemantic.insetSquishSmHorizontal,component-avatar,READY,inset-squish Sm (V7/H14)
2452:6039,component-avatar,2452:8717,Button/Outlined/Secondary,paddingBottom,7,AppSpacingSemantic.insetSquishSmVertical,component-avatar,READY,inset-squish Sm (V7/H14)
2452:6039,component-avatar,2452:8717,Button/Outlined/Secondary,paddingLeft,14,AppSpacingSemantic.insetSquishSmHorizontal,component-avatar,READY,inset-squish Sm (V7/H14)
2452:6039,component-avatar,2452:8718,Section,paddingTop,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8718,Section,paddingRight,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8718,Section,paddingBottom,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8718,Section,paddingLeft,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8725,Content,paddingTop,10,AppSpacing.s10,component-avatar,READY,4-side equal 10px (no semantic inset match)
2452:6039,component-avatar,2452:8725,Content,paddingRight,10,AppSpacing.s10,component-avatar,READY,4-side equal 10px (no semantic inset match)
2452:6039,component-avatar,2452:8725,Content,paddingBottom,10,AppSpacing.s10,component-avatar,READY,4-side equal 10px (no semantic inset match)
2452:6039,component-avatar,2452:8725,Content,paddingLeft,10,AppSpacing.s10,component-avatar,READY,4-side equal 10px (no semantic inset match)
2452:6039,component-avatar,2452:8733,Content,paddingTop,32,AppSpacing.s32,component-avatar,READY,directional padding (palette direct)
2452:6039,component-avatar,2452:8733,Content,paddingBottom,32,AppSpacing.s32,component-avatar,READY,directional padding (palette direct)
2452:6039,component-avatar,2452:8741,Preview,paddingTop,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingTop=24px
2452:6039,component-avatar,2452:8741,Preview,paddingRight,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingRight=20px
2452:6039,component-avatar,2452:8741,Preview,paddingBottom,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingBottom=24px
2452:6039,component-avatar,2452:8741,Preview,paddingLeft,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingLeft=20px
2452:6039,component-avatar,2452:8767,Preview,paddingTop,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingTop=24px
2452:6039,component-avatar,2452:8767,Preview,paddingRight,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingRight=20px
2452:6039,component-avatar,2452:8767,Preview,paddingBottom,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingBottom=24px
2452:6039,component-avatar,2452:8767,Preview,paddingLeft,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingLeft=20px
2452:6039,component-avatar,2452:8768,Example,paddingTop,16,AppSpacing.s16,component-avatar,READY,directional padding (palette direct)
2452:6039,component-avatar,2452:8768,Example,paddingBottom,16,AppSpacing.s16,component-avatar,READY,directional padding (palette direct)
2452:6039,component-avatar,2452:8781,Preview,paddingTop,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingTop=24px
2452:6039,component-avatar,2452:8781,Preview,paddingRight,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingRight=20px
2452:6039,component-avatar,2452:8781,Preview,paddingBottom,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingBottom=24px
2452:6039,component-avatar,2452:8781,Preview,paddingLeft,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingLeft=20px
2452:6039,component-avatar,2452:8782,Example,paddingTop,16,AppSpacing.s16,component-avatar,READY,directional padding (palette direct)
2452:6039,component-avatar,2452:8782,Example,paddingBottom,16,AppSpacing.s16,component-avatar,READY,directional padding (palette direct)
2452:6039,component-avatar,2452:8802,Preview,paddingTop,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingTop=24px
2452:6039,component-avatar,2452:8802,Preview,paddingRight,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingRight=20px
2452:6039,component-avatar,2452:8802,Preview,paddingBottom,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingBottom=24px
2452:6039,component-avatar,2452:8802,Preview,paddingLeft,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingLeft=20px
2452:6039,component-avatar,2452:8824,Preview,paddingTop,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingTop=24px
2452:6039,component-avatar,2452:8824,Preview,paddingRight,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingRight=20px
2452:6039,component-avatar,2452:8824,Preview,paddingBottom,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingBottom=24px
2452:6039,component-avatar,2452:8824,Preview,paddingLeft,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingLeft=20px
2452:6039,component-avatar,2452:8829,Section,paddingTop,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8829,Section,paddingRight,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8829,Section,paddingBottom,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8829,Section,paddingLeft,64,,component-avatar,NEEDS_REVIEW,페이지 카탈로그 grid 의심
2452:6039,component-avatar,2452:8836,Content,paddingTop,10,AppSpacing.s10,component-avatar,READY,4-side equal 10px (no semantic inset match)
2452:6039,component-avatar,2452:8836,Content,paddingRight,10,AppSpacing.s10,component-avatar,READY,4-side equal 10px (no semantic inset match)
2452:6039,component-avatar,2452:8836,Content,paddingBottom,10,AppSpacing.s10,component-avatar,READY,4-side equal 10px (no semantic inset match)
2452:6039,component-avatar,2452:8836,Content,paddingLeft,10,AppSpacing.s10,component-avatar,READY,4-side equal 10px (no semantic inset match)
2452:6039,component-avatar,2452:8844,Content,paddingTop,32,AppSpacing.s32,component-avatar,READY,directional padding (palette direct)
2452:6039,component-avatar,2452:8844,Content,paddingBottom,32,AppSpacing.s32,component-avatar,READY,directional padding (palette direct)
2452:6039,component-avatar,2452:8852,Preview,paddingTop,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingTop=24px
2452:6039,component-avatar,2452:8852,Preview,paddingRight,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingRight=20px
2452:6039,component-avatar,2452:8852,Preview,paddingBottom,24,AppSpacing.s24,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingBottom=24px
2452:6039,component-avatar,2452:8852,Preview,paddingLeft,20,AppSpacing.s20,component-avatar,NEEDS_REVIEW,비표준 squish 페어 V24/H20: paddingLeft=20px
2452:6039,component-avatar,I2452:8853;4563:30484,Badge/Push,paddingTop,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
2452:6039,component-avatar,I2452:8853;4563:30484,Badge/Push,paddingRight,6,AppSpacing.s6,component-avatar,READY,4-side equal 6px (no semantic inset match)
