file,line,dir,kind,currentValue,suggestedToken,status,reason
lib/components/scrolls/app_scroll_bar.dart,77,scrolls,SizedBox,_outerWidth,,BLOCKED,non-numeric SizedBox dimension
lib/components/scrolls/app_scroll_bar.dart,77,scrolls,SizedBox,height,,BLOCKED,non-numeric SizedBox dimension
lib/components/scrolls/app_scroll_bar.dart,81,scrolls,SizedBox,_barWidth,,BLOCKED,non-numeric SizedBox dimension
lib/components/scrolls/app_scroll_bar.dart,81,scrolls,SizedBox,track,,BLOCKED,non-numeric SizedBox dimension
lib/components/scrolls/scroll_use_cases.dart,152,scrolls,EdgeInsets.all,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,165,scrolls,EdgeInsets.fromLTRB,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,165,scrolls,EdgeInsets.fromLTRB,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,165,scrolls,EdgeInsets.fromLTRB,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,165,scrolls,EdgeInsets.fromLTRB,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,168,scrolls,EdgeInsets.symmetric,8,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,190,scrolls,EdgeInsets.all,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,113,scrolls,SizedBox,AppSpacing.space8,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,153,scrolls,SizedBox,320,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,19,scrolls,PropLiteral:spacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,45,scrolls,PropLiteral:spacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,72,scrolls,PropLiteral:spacing,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/scrolls/scroll_use_cases.dart,113,scrolls,AppSpacingRef,AppSpacing.space8,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_date_picker.dart,121,selection,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/selection/app_date_picker.dart,121,selection,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/selection/app_date_picker.dart,211,selection,EdgeInsets.symmetric,,,BLOCKED,missing literal
lib/components/selection/app_date_picker.dart,116,selection,SizedBox,280,,NEEDS_REVIEW,SizedBox(height=)→stack off-scale literal 280px (closest palette: 48)
lib/components/selection/app_date_picker.dart,122,selection,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/selection/app_date_picker.dart,123,selection,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/selection/app_date_picker.dart,202,selection,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/selection/app_date_picker.dart,212,selection,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/selection/app_date_picker.dart,225,selection,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/selection/app_picker_use_cases.dart,81,selection,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_picker_use_cases.dart,87,selection,SizedBox,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_picker_use_cases.dart,81,selection,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_picker_use_cases.dart,87,selection,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_select.dart,106,selection,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/selection/app_select.dart,106,selection,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/selection/app_select.dart,201,selection,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/selection/app_select.dart,201,selection,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/selection/app_select.dart,107,selection,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/selection/app_select.dart,108,selection,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/selection/app_select.dart,189,selection,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/selection/app_select.dart,201,selection,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/selection/app_select.dart,237,selection,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/selection/app_select.dart,245,selection,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/selection/app_select_use_cases.dart,122,selection,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_select_use_cases.dart,124,selection,SizedBox,300,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_select_use_cases.dart,122,selection,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_slider.dart,44,selection,EdgeInsets.only,space8,AppSpacing.s8,READY,EdgeInsets.only(bottom=tokenRef) → palette
lib/components/selection/app_slider.dart,44,selection,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/selection/app_slider_use_cases.dart,129,selection,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_slider_use_cases.dart,99,selection,SizedBox,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_slider_use_cases.dart,109,selection,SizedBox,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_slider_use_cases.dart,99,selection,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_slider_use_cases.dart,109,selection,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_slider_use_cases.dart,129,selection,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/selection/app_time_picker.dart,89,selection,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/selection/app_time_picker.dart,89,selection,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/selection/app_time_picker.dart,168,selection,EdgeInsets.symmetric,,,BLOCKED,missing literal
lib/components/selection/app_time_picker.dart,84,selection,SizedBox,280,,NEEDS_REVIEW,SizedBox(height=)→stack off-scale literal 280px (closest palette: 48)
lib/components/selection/app_time_picker.dart,90,selection,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/selection/app_time_picker.dart,91,selection,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/selection/app_time_picker.dart,159,selection,AppSpacingRef,space8,AppSpacing.s8,READY,기존 tokenRef → palette s8
lib/components/selection/app_time_picker.dart,169,selection,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/selection/app_time_picker.dart,182,selection,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/tabs/app_category.dart,66,tabs,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/tabs/app_category.dart,66,tabs,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/tabs/app_category.dart,72,tabs,EdgeInsets.only,,,BLOCKED,EdgeInsets.only missing literal
lib/components/tabs/app_category.dart,130,tabs,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/tabs/app_category.dart,130,tabs,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/tabs/app_category.dart,66,tabs,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/tabs/app_category.dart,130,tabs,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/tabs/app_category_use_cases.dart,95,tabs,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/tabs/app_category_use_cases.dart,95,tabs,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/tabs/app_segmented_control.dart,58,tabs,EdgeInsets.all,2,AppSpacing.s2,READY,EdgeInsets.all(2) → palette direct
lib/components/tabs/app_segmented_control.dart,100,tabs,AppSpacingRef,space4,AppSpacing.s4,READY,기존 tokenRef → palette s4
lib/components/tabs/app_segmented_control_use_cases.dart,110,tabs,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/tabs/app_segmented_control_use_cases.dart,76,tabs,SizedBox,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/tabs/app_segmented_control_use_cases.dart,76,tabs,AppSpacingRef,AppSpacing.space24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/tabs/app_segmented_control_use_cases.dart,110,tabs,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/tabs/app_tab_bar.dart,100,tabs,EdgeInsets.symmetric,space12,AppSpacing.s12,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s12
lib/components/tabs/app_tab_bar.dart,100,tabs,EdgeInsets.symmetric,H=12,AppSpacing.s12,READY,symmetric horizontal only
lib/components/tabs/app_tab_bar.dart,124,tabs,EdgeInsets.symmetric,space16,AppSpacing.s16,READY,EdgeInsets.symmetric(horizontal=tokenRef) → palette s16
lib/components/tabs/app_tab_bar.dart,124,tabs,EdgeInsets.symmetric,H=16,AppSpacing.s16,READY,symmetric horizontal only
lib/components/tabs/app_tab_bar.dart,130,tabs,EdgeInsets.only,,,BLOCKED,EdgeInsets.only missing literal
lib/components/tabs/app_tab_bar.dart,86,tabs,SizedBox,size.height,,BLOCKED,non-numeric SizedBox dimension
lib/components/tabs/app_tab_bar.dart,191,tabs,SizedBox,height,,BLOCKED,non-numeric SizedBox dimension
lib/components/tabs/app_tab_bar.dart,100,tabs,AppSpacingRef,space12,AppSpacing.s12,READY,기존 tokenRef → palette s12
lib/components/tabs/app_tab_bar.dart,124,tabs,AppSpacingRef,space16,AppSpacing.s16,READY,기존 tokenRef → palette s16
lib/components/tabs/app_tab_bar_use_cases.dart,92,tabs,EdgeInsets.all,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/tabs/app_tab_bar_use_cases.dart,92,tabs,AppSpacingRef,AppSpacing.space16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/app_thumbnail.dart,111,thumbnails,SizedBox,width,,BLOCKED,non-numeric SizedBox dimension
lib/components/thumbnails/thumbnail_use_cases.dart,123,thumbnails,EdgeInsets.all,24,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,21,thumbnails,SizedBox,120,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,28,thumbnails,SizedBox,120,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,35,thumbnails,SizedBox,120,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,42,thumbnails,SizedBox,120,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,17,thumbnails,PropLiteral:spacing,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,18,thumbnails,PropLiteral:runSpacing,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,58,thumbnails,PropLiteral:spacing,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,59,thumbnails,PropLiteral:runSpacing,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,87,thumbnails,PropLiteral:spacing,16,,BLOCKED,Demo 화면 (_use_cases.dart)
lib/components/thumbnails/thumbnail_use_cases.dart,88,thumbnails,PropLiteral:runSpacing,16,,BLOCKED,Demo 화면 (_use_cases.dart)
